nodename,cellname,pscrambcode,uarfcndownlink,lon,lat,azimuth
HGNB09,HGNB09B,183,10562,105.82856,105.82856,110
HGNB09,HGNB09C,191,10562,105.82856,105.82856,270
HGNB09,HGNB09D,175,10587,105.82856,105.82856,20
HGNB09,HGNB09E,183,10587,105.82856,105.82856,110
HGNB09,HGNB09F,191,10587,105.82856,105.82856,270
HGNB09,HGNB09G,175,10612,105.82856,105.82856,20
HGNB09,HGNB09H,183,10612,105.82856,105.82856,110
HGNB09,HGNB09I,191,10612,105.82856,105.82856,270
HGNB10,HGNB10A,199,10562,105.82364,105.82364,30
HGNB10,HGNB10B,207,10562,105.82364,105.82364,150
HGNB10,HGNB10C,215,10562,105.82364,105.82364,270
HGNB10,HGNB10D,199,10587,105.82364,105.82364,30
HGNB10,HGNB10E,207,10587,105.82364,105.82364,150
HGNB10,HGNB10F,215,10587,105.82364,105.82364,270
HGNB10,HGNB10G,199,10612,105.82364,105.82364,30
HGNB10,HGNB10H,207,10612,105.82364,105.82364,150
HGNB10,HGNB10I,215,10612,105.82364,105.82364,270
HGNB12,HGNB12A,223,10562,105.82087,105.82087,0
HGNB12,HGNB12B,231,10562,105.82087,105.82087,140
HGNB12,HGNB12C,239,10562,105.82087,105.82087,270
HGNB12,HGNB12D,223,10587,105.82087,105.82087,0
HGNB12,HGNB12E,231,10587,105.82087,105.82087,140
HGNB12,HGNB12F,239,10587,105.82087,105.82087,270
HGNB12,HGNB12G,223,10612,105.82087,105.82087,0
HGNB12,HGNB12H,231,10612,105.82087,105.82087,140
HGNB12,HGNB12I,239,10612,105.82087,105.82087,270
HGNB13,HGNB13B,255,10562,105.77666,105.77666,180
HGNB13,HGNB13C,263,10562,105.77666,105.77666,280
HGNB13,HGNB13D,247,10587,105.77666,105.77666,10
HGNB13,HGNB13E,255,10587,105.77666,105.77666,180
HGNB13,HGNB13F,263,10587,105.77666,105.77666,280
HGNB13,HGNB13G,247,10612,105.77666,105.77666,10
HGNB13,HGNB13H,255,10612,105.77666,105.77666,180
HGNB13,HGNB13I,263,10612,105.77666,105.77666,280
HGNB15,HGNB15B,279,10562,105.8096,105.8096,150
HGNB15,HGNB15C,287,10562,105.8096,105.8096,270
HGNB15,HGNB15D,271,10587,105.8096,105.8096,30
HGNB15,HGNB15E,279,10587,105.8096,105.8096,150
HGNB15,HGNB15F,287,10587,105.8096,105.8096,270
HGNB15,HGNB15G,271,10612,105.8096,105.8096,30
HGNB15,HGNB15H,279,10612,105.8096,105.8096,150
HGNB15,HGNB15I,287,10612,105.8096,105.8096,270
HGNB17,HGNB17B,351,10562,105.84267,105.84267,200
HGNB17,HGNB17C,359,10562,105.84267,105.84267,240
HGNB17,HGNB17D,343,10587,105.84267,105.84267,40
HGNB17,HGNB17E,351,10587,105.84267,105.84267,200
HGNB17,HGNB17F,359,10587,105.84267,105.84267,240
HGNB17,HGNB17G,343,10612,105.84267,105.84267,40
HGNB17,HGNB17H,351,10612,105.84267,105.84267,200
HGNB17,HGNB17I,359,10612,105.84267,105.84267,240
HGPH01,HGPH01A,26,10562,105.73857,105.73857,70
HGPH01,HGPH01B,34,10562,105.73857,105.73857,160
HGPH01,HGPH01C,42,10562,105.73857,105.73857,310
HGPH01,HGPH01D,26,10587,105.73857,105.73857,70
HGPH01,HGPH01E,34,10587,105.73857,105.73857,160
HGPH01,HGPH01F,42,10587,105.73857,105.73857,310
HGPH01,HGPH01G,26,10612,105.73857,105.73857,70
HGPH01,HGPH01H,34,10612,105.73857,105.73857,160
HGPH01,HGPH01I,42,10612,105.73857,105.73857,310
HGPH02,HGPH02B,58,10562,105.75701,105.75701,250
HGPH02,HGPH02C,66,10562,105.75701,105.75701,340
HGPH02,HGPH02D,50,10587,105.75701,105.75701,70
HGPH02,HGPH02E,58,10587,105.75701,105.75701,250
HGPH02,HGPH02F,66,10587,105.75701,105.75701,340
HGPH02,HGPH02G,50,10612,105.75701,105.75701,70
HGPH02,HGPH02H,58,10612,105.75701,105.75701,250
HGPH02,HGPH02I,66,10612,105.75701,105.75701,340
HGPH03,HGPH03A,52,10562,105.61516,105.61516,40
HGPH03,HGPH03B,60,10562,105.61516,105.61516,130
HGPH03,HGPH03C,68,10562,105.61516,105.61516,230
HGPH03,HGPH03D,52,10587,105.61516,105.61516,40
HGPH03,HGPH03E,60,10587,105.61516,105.61516,130
HGPH03,HGPH03F,68,10587,105.61516,105.61516,230
HGPH03,HGPH03G,52,10612,105.61516,105.61516,40
HGPH03,HGPH03H,60,10612,105.61516,105.61516,130
HGPH03,HGPH03I,68,10612,105.61516,105.61516,230
HGPH04,HGPH04A,74,10562,105.684174,105.684174,30
HGPH04,HGPH04B,82,10562,105.684174,105.684174,150
HGPH04,HGPH04C,90,10562,105.684174,105.684174,270
HGPH04,HGPH04D,74,10587,105.684174,105.684174,30
HGPH04,HGPH04E,82,10587,105.684174,105.684174,150
HGPH04,HGPH04F,90,10587,105.684174,105.684174,270
HGPH04,HGPH04G,74,10612,105.684174,105.684174,30
HGPH04,HGPH04H,82,10612,105.684174,105.684174,150
HGPH04,HGPH04I,90,10612,105.684174,105.684174,270
HGPH06,HGPH06B,84,10562,105.64536,105.64536,165
HGPH06,HGPH06C,92,10562,105.64536,105.64536,240
HGPH06,HGPH06D,76,10587,105.64536,105.64536,65
HGPH06,HGPH06E,84,10587,105.64536,105.64536,165
HGPH06,HGPH06F,92,10587,105.64536,105.64536,240
HGPH06,HGPH06G,76,10612,105.64536,105.64536,65
HGPH06,HGPH06H,84,10612,105.64536,105.64536,165
HGPH06,HGPH06I,92,10612,105.64536,105.64536,240
HGPH08,HGPH08A,241,10562,105.69475,105.69475,0
HGPH08,HGPH08B,249,10562,105.69475,105.69475,65
HGPH08,HGPH08C,257,10562,105.69475,105.69475,245
HGPH08,HGPH08D,241,10587,105.69475,105.69475,0
HGPH08,HGPH08E,249,10587,105.69475,105.69475,65
HGPH08,HGPH08F,257,10587,105.69475,105.69475,245
HGPH08,HGPH08G,241,10612,105.69475,105.69475,0
HGPH08,HGPH08H,249,10612,105.69475,105.69475,65
HGPH08,HGPH08I,257,10612,105.69475,105.69475,245
HGPH10,HGPH10A,265,10562,105.64545,105.64545,50
HGPH10,HGPH10B,273,10562,105.64545,105.64545,180
HGPH10,HGPH10C,281,10562,105.64545,105.64545,270
HGPH10,HGPH10D,265,10587,105.64545,105.64545,50
HGPH10,HGPH10E,273,10587,105.64545,105.64545,180
HGPH10,HGPH10F,281,10587,105.64545,105.64545,270
HGPH10,HGPH10G,265,10612,105.64545,105.64545,50
HGPH10,HGPH10H,273,10612,105.64545,105.64545,180
HGPH10,HGPH10I,281,10612,105.64545,105.64545,270
HGPH11,HGPH11A,289,10562,105.66172,105.66172,35
HGPH11,HGPH11B,297,10562,105.66172,105.66172,210
HGPH11,HGPH11C,305,10562,105.66172,105.66172,300
HGPH11,HGPH11D,289,10587,105.66172,105.66172,35
HGPH11,HGPH11E,297,10587,105.66172,105.66172,210
HGPH11,HGPH11F,305,10587,105.66172,105.66172,300
HGPH11,HGPH11G,289,10612,105.66172,105.66172,35
HGPH11,HGPH11H,297,10612,105.66172,105.66172,210
HGPH11,HGPH11I,305,10612,105.66172,105.66172,300
HGPH12,HGPH12D,0,10587,105.76611,105.76611,30
HGPH12,HGPH12E,8,10587,105.76611,105.76611,150
HGPH12,HGPH12F,16,10587,105.76611,105.76611,300
HGPH12,HGPH12G,0,10612,105.76611,105.76611,30
HGPH12,HGPH12H,8,10612,105.76611,105.76611,150
HGPH12,HGPH12I,16,10612,105.76611,105.76611,300
HGPH15,HGPH15A,24,10562,105.77717,105.77717,50
HGPH15,HGPH15B,32,10562,105.77717,105.77717,150
HGPH15,HGPH15C,40,10562,105.77717,105.77717,320
HGPH15,HGPH15D,24,10587,105.77717,105.77717,50
HGPH15,HGPH15E,32,10587,105.77717,105.77717,150
HGPH15,HGPH15F,40,10587,105.77717,105.77717,320
HGPH15,HGPH15G,24,10612,105.77717,105.77717,50
HGPH15,HGPH15H,32,10612,105.77717,105.77717,150
HGPH15,HGPH15I,40,10612,105.77717,105.77717,320
HGPH16,HGPH16B,303,10562,105.78696,105.78696,180
HGPH16,HGPH16C,311,10562,105.78696,105.78696,280
HGPH16,HGPH16D,295,10587,105.78696,105.78696,120
HGPH16,HGPH16E,303,10587,105.78696,105.78696,180
HGPH16,HGPH16F,311,10587,105.78696,105.78696,280
HGPH16,HGPH16G,295,10612,105.78696,105.78696,120
HGPH16,HGPH16H,303,10612,105.78696,105.78696,180
HGPH16,HGPH16I,311,10612,105.78696,105.78696,280
HGPH17,HGPH17A,219,10562,105.75275,105.75275,70
HGPH17,HGPH17B,227,10562,105.75275,105.75275,170
HGPH17,HGPH17C,235,10562,105.75275,105.75275,290
HGPH17,HGPH17D,219,10587,105.75275,105.75275,70
HGPH17,HGPH17E,227,10587,105.75275,105.75275,170
HGPH17,HGPH17F,235,10587,105.75275,105.75275,290
HGPH17,HGPH17G,219,10612,105.75275,105.75275,70
HGPH17,HGPH17H,227,10612,105.75275,105.75275,170
HGPH17,HGPH17I,235,10612,105.75275,105.75275,290
HGPH18,HGPH18B,248,10562,105.77112,105.77112,150
HGPH18,HGPH18C,256,10562,105.77112,105.77112,230
HGPH18,HGPH18D,240,10587,105.77112,105.77112,20
HGPH18,HGPH18E,248,10587,105.77112,105.77112,150
HGPH18,HGPH18F,256,10587,105.77112,105.77112,230
HGPH18,HGPH18G,240,10612,105.77112,105.77112,20
HGPH18,HGPH18H,248,10612,105.77112,105.77112,150
HGPH18,HGPH18I,256,10612,105.77112,105.77112,230
HGPH20,HGPH20B,154,10562,105.81206,105.81206,150
HGPH20,HGPH20C,162,10562,105.81206,105.81206,270
HGPH20,HGPH20D,146,10587,105.81206,105.81206,30
HGPH20,HGPH20E,154,10587,105.81206,105.81206,150
HGPH20,HGPH20F,162,10587,105.81206,105.81206,270
HGPH20,HGPH20G,146,10612,105.81206,105.81206,30
HGPH20,HGPH20H,154,10612,105.81206,105.81206,150
HGPH20,HGPH20I,162,10612,105.81206,105.81206,270
HGPH21,HGPH21B,56,10562,105.62592,105.62592,150
HGPH21,HGPH21C,64,10562,105.62592,105.62592,270
HGPH21,HGPH21D,48,10587,105.62592,105.62592,30
HGPH21,HGPH21E,56,10587,105.62592,105.62592,150
HGPH21,HGPH21F,64,10587,105.62592,105.62592,270
HGPH21,HGPH21G,48,10612,105.62592,105.62592,30
HGPH21,HGPH21H,56,10612,105.62592,105.62592,150
HGPH21,HGPH21I,64,10612,105.62592,105.62592,270
HGPH22,HGPH22D,72,10587,105.7098,105.7098,80
HGPH22,HGPH22E,80,10587,105.7098,105.7098,150
HGPH22,HGPH22F,88,10587,105.7098,105.7098,320
HGPH22,HGPH22G,72,10612,105.7098,105.7098,80
HGPH22,HGPH22H,80,10612,105.7098,105.7098,150
HGPH22,HGPH22I,88,10612,105.7098,105.7098,320
HGPH24,HGPH24A,170,10562,105.79976,105.79976,0
HGPH24,HGPH24B,178,10562,105.79976,105.79976,120
HGPH24,HGPH24D,170,10587,105.79976,105.79976,0
HGPH24,HGPH24E,178,10587,105.79976,105.79976,120
HGPH24,HGPH24F,186,10587,105.79976,105.79976,210
HGPH24,HGPH24G,170,10612,105.79976,105.79976,0
HGPH24,HGPH24H,178,10612,105.79976,105.79976,120
HGPH24,HGPH24I,186,10612,105.79976,105.79976,210
HGPH25,HGPH25A,100,10562,105.64691,105.64691,10
HGPH25,HGPH25B,108,10562,105.64691,105.64691,130
HGPH25,HGPH25C,116,10562,105.64691,105.64691,230
HGPH25,HGPH25D,100,10587,105.64691,105.64691,10
HGPH25,HGPH25E,108,10587,105.64691,105.64691,130
HGPH25,HGPH25F,116,10587,105.64691,105.64691,230
HGPH25,HGPH25G,100,10612,105.64691,105.64691,10
HGPH25,HGPH25H,108,10612,105.64691,105.64691,130
HGPH25,HGPH25I,116,10612,105.64691,105.64691,230
HGPH26,HGPH26A,194,10562,105.75816,105.75816,150
HGPH26,HGPH26B,202,10562,105.75816,105.75816,250
HGPH26,HGPH26D,194,10587,105.75816,105.75816,150
HGPH26,HGPH26E,202,10587,105.75816,105.75816,250
HGPH26,HGPH26F,210,10587,105.75816,105.75816,330
HGPH26,HGPH26G,194,10612,105.75816,105.75816,150
HGPH26,HGPH26H,202,10612,105.75816,105.75816,250
HGPH26,HGPH26I,210,10612,105.75816,105.75816,330
HGPH27,HGPH27D,313,10587,105.65048,105.65048,20
HGPH27,HGPH27E,321,10587,105.65048,105.65048,180
HGPH27,HGPH27F,329,10587,105.65048,105.65048,280
HGPH27,HGPH27G,313,10612,105.65048,105.65048,20
HGPH27,HGPH27H,321,10612,105.65048,105.65048,180
HGPH27,HGPH27I,329,10612,105.65048,105.65048,280
HGPH28,HGPH28A,96,10562,105.72475,105.72475,30
HGPH28,HGPH28B,104,10562,105.72475,105.72475,150
HGPH28,HGPH28C,112,10562,105.72475,105.72475,270
HGPH28,HGPH28D,96,10587,105.72475,105.72475,30
HGPH28,HGPH28E,104,10587,105.72475,105.72475,150
HGPH28,HGPH28F,112,10587,105.72475,105.72475,270
HGPH28,HGPH28G,96,10612,105.72475,105.72475,30
HGPH28,HGPH28H,104,10612,105.72475,105.72475,150
HGPH28,HGPH28I,112,10612,105.72475,105.72475,270
HGPH30,HGPH30D,319,10587,105.7503,105.7503,85
HGPH30,HGPH30E,327,10587,105.7503,105.7503,190
HGPH30,HGPH30F,335,10587,105.7503,105.7503,275
HGPH30,HGPH30G,319,10612,105.7503,105.7503,85
HGPH30,HGPH30H,327,10612,105.7503,105.7503,190
HGPH30,HGPH30I,335,10612,105.7503,105.7503,275
HGPH31,HGPH31D,218,10587,105.70681,105.70681,70
HGPH31,HGPH31E,226,10587,105.70681,105.70681,160
HGPH31,HGPH31F,234,10587,105.70681,105.70681,250
HGPH31,HGPH31G,218,10612,105.70681,105.70681,70
HGPH31,HGPH31H,226,10612,105.70681,105.70681,160
HGPH31,HGPH31I,234,10612,105.70681,105.70681,250
HGPH32,HGPH32B,250,10562,105.72321,105.72321,150
HGPH32,HGPH32C,258,10562,105.72321,105.72321,320
HGPH32,HGPH32D,242,10587,105.72321,105.72321,80
HGPH32,HGPH32E,250,10587,105.72321,105.72321,150
HGPH32,HGPH32F,258,10587,105.72321,105.72321,320
HGPH32,HGPH32G,242,10612,105.72321,105.72321,80
HGPH32,HGPH32H,250,10612,105.72321,105.72321,150
HGPH32,HGPH32I,258,10612,105.72321,105.72321,320
HGPH33,HGPH33B,128,10562,105.69955,105.69955,150
HGPH33,HGPH33C,136,10562,105.69955,105.69955,330
HGPH33,HGPH33D,120,10587,105.69955,105.69955,70
HGPH33,HGPH33E,128,10587,105.69955,105.69955,150
HGPH33,HGPH33F,136,10587,105.69955,105.69955,330
HGPH33,HGPH33G,120,10612,105.69955,105.69955,70
HGPH33,HGPH33H,128,10612,105.69955,105.69955,150
HGPH33,HGPH33I,136,10612,105.69955,105.69955,330
HGPH34,HGPH34B,152,10562,105.67007,105.67007,150
HGPH34,HGPH34C,160,10562,105.67007,105.67007,270
HGPH34,HGPH34D,144,10587,105.67007,105.67007,30
HGPH34,HGPH34E,152,10587,105.67007,105.67007,150
HGPH34,HGPH34F,160,10587,105.67007,105.67007,270
HGPH34,HGPH34G,144,10612,105.67007,105.67007,30
HGPH34,HGPH34H,152,10612,105.67007,105.67007,150
HGPH34,HGPH34I,160,10612,105.67007,105.67007,270
HGPH35,HGPH35A,168,10562,105.71589,105.71589,30
HGPH35,HGPH35B,176,10562,105.71589,105.71589,150
HGPH35,HGPH35C,184,10562,105.71589,105.71589,270
HGPH35,HGPH35D,168,10587,105.71589,105.71589,30
HGPH35,HGPH35E,176,10587,105.71589,105.71589,150
HGPH35,HGPH35F,184,10587,105.71589,105.71589,270
HGPH35,HGPH35G,168,10612,105.71589,105.71589,30
HGPH35,HGPH35H,176,10612,105.71589,105.71589,150
HGPH35,HGPH35I,184,10612,105.71589,105.71589,270
HGPH37,HGPH37B,132,10562,105.61929,105.61929,200
HGPH37,HGPH37C,140,10562,105.61929,105.61929,280
HGPH37,HGPH37D,124,10587,105.61929,105.61929,90
HGPH37,HGPH37E,132,10587,105.61929,105.61929,200
HGPH37,HGPH37F,140,10587,105.61929,105.61929,280
HGPH37,HGPH37G,124,10612,105.61929,105.61929,90
HGPH37,HGPH37H,132,10612,105.61929,105.61929,200
HGPH37,HGPH37I,140,10612,105.61929,105.61929,280
HGPH38,HGPH38B,156,10562,105.6329,105.6329,210
HGPH38,HGPH38C,164,10562,105.6329,105.6329,300
HGPH38,HGPH38D,148,10587,105.6329,105.6329,40
HGPH38,HGPH38E,156,10587,105.6329,105.6329,210
HGPH38,HGPH38F,164,10587,105.6329,105.6329,300
HGPH38,HGPH38G,148,10612,105.6329,105.6329,40
HGPH38,HGPH38H,156,10612,105.6329,105.6329,210
HGPH38,HGPH38I,164,10612,105.6329,105.6329,300
HGPH40,HGPH40A,172,10562,105.6714,105.6714,40
HGPH40,HGPH40C,188,10562,105.6714,105.6714,260
HGPH40,HGPH40D,172,10587,105.6714,105.6714,40
HGPH40,HGPH40E,180,10587,105.6714,105.6714,150
HGPH40,HGPH40F,188,10587,105.6714,105.6714,260
HGPH40,HGPH40G,172,10612,105.6714,105.6714,40
HGPH40,HGPH40H,180,10612,105.6714,105.6714,150
HGPH40,HGPH40I,188,10612,105.6714,105.6714,260
HGCA43,HGCA43A,455,10562,105.60683,9.92401,20
HGCA43,HGCA43B,439,10562,105.60683,9.92401,120
HGCA43,HGCA43C,447,10562,105.60683,9.92401,230
HGCA43,HGCA43D,455,10587,105.60683,9.92401,20
HGCA43,HGCA43E,439,10587,105.60683,9.92401,120
HGCA43,HGCA43F,447,10587,105.60683,9.92401,230
HGCA43,HGCA43G,455,10612,105.60683,9.92401,20
HGCA43,HGCA43H,439,10612,105.60683,9.92401,120
HGCA43,HGCA43I,447,10612,105.60683,9.92401,230
HGCA44,HGCA44A,284,10562,105.71996,9.94886,50
HGCA44,HGCA44B,300,10562,105.71996,9.94886,150
HGCA44,HGCA44C,292,10562,105.71996,9.94886,270
HGCA44,HGCA44D,284,10587,105.71996,9.94886,50
HGCA44,HGCA44E,300,10587,105.71996,9.94886,150
HGCA44,HGCA44F,292,10587,105.71996,9.94886,270
HGCA44,HGCA44G,284,10612,105.71996,9.94886,50
HGCA44,HGCA44H,300,10612,105.71996,9.94886,150
HGCA44,HGCA44I,292,10612,105.71996,9.94886,270
HGCA45,HGCA45A,260,10562,105.73180,9.96593,0
HGCA45,HGCA45B,268,10562,105.73180,9.96593,130
HGCA45,HGCA45C,276,10562,105.73180,9.96593,250
HGCA45,HGCA45D,260,10587,105.73180,9.96593,0
HGCA45,HGCA45E,268,10587,105.73180,9.96593,130
HGCA45,HGCA45F,276,10587,105.73180,9.96593,250
HGCA45,HGCA45G,260,10612,105.73180,9.96593,0
HGCA45,HGCA45H,268,10612,105.73180,9.96593,130
HGCA45,HGCA45I,276,10612,105.73180,9.96593,250
HGLM63,HGLM63A,409,10562,105.44693,9.60584,10
HGLM63,HGLM63B,417,10562,105.44693,9.60584,170
HGLM63,HGLM63C,425,10562,105.44693,9.60584,280
HGLM63,HGLM63D,409,10587,105.44693,9.60584,10
HGLM63,HGLM63E,417,10587,105.44693,9.60584,170
HGLM63,HGLM63F,425,10587,105.44693,9.60584,280
HGLM63,HGLM63G,409,10612,105.44693,9.60584,10
HGLM63,HGLM63H,417,10612,105.44693,9.60584,170
HGLM63,HGLM63I,425,10612,105.44693,9.60584,280
HGNB24,HGNB24A,450,10562,105.80089,9.8645,100
HGNB24,HGNB24B,442,10562,105.80089,9.8645,150
HGNB24,HGNB24C,458,10562,105.80089,9.8645,340
HGNB24,HGNB24D,450,10587,105.80089,9.8645,100
HGNB24,HGNB24E,442,10587,105.80089,9.8645,150
HGNB24,HGNB24F,458,10587,105.80089,9.8645,340
HGNB24,HGNB24G,450,10612,105.80089,9.8645,100
HGNB24,HGNB24H,442,10612,105.80089,9.8645,150
HGNB24,HGNB24I,458,10612,105.80089,9.8645,340
HGPH72,HGPH72A,378,10562,105.68065,9.90304,20
HGPH72,HGPH72B,362,10562,105.68065,9.90304,150
HGPH72,HGPH72C,370,10562,105.68065,9.90304,290
HGPH72,HGPH72D,378,10587,105.68065,9.90304,20
HGPH72,HGPH72E,362,10587,105.68065,9.90304,150
HGPH72,HGPH72F,370,10587,105.68065,9.90304,290
HGPH72,HGPH72G,378,10612,105.68065,9.90304,20
HGPH72,HGPH72H,362,10612,105.68065,9.90304,150
HGPH72,HGPH72I,370,10612,105.68065,9.90304,290
HGVY37,HGVY37A,412,10562,105.47550,9.81703,75
HGVY37,HGVY37B,428,10562,105.47550,9.81703,230
HGVY37,HGVY37C,420,10562,105.47550,9.81703,330
HGVY37,HGVY37D,412,10587,105.47550,9.81703,75
HGVY37,HGVY37E,428,10587,105.47550,9.81703,230
HGVY37,HGVY37F,420,10587,105.47550,9.81703,330
HGVY37,HGVY37G,412,10612,105.47550,9.81703,75
HGVY37,HGVY37H,428,10612,105.47550,9.81703,230
HGVY37,HGVY37I,420,10612,105.47550,9.81703,330
HGPH41,HGPH41A,266,10562,105.78984,105.78984,30
HGPH41,HGPH41B,274,10562,105.78984,105.78984,190
HGPH41,HGPH41C,282,10562,105.78984,105.78984,290
HGPH41,HGPH41D,266,10587,105.78984,105.78984,30
HGPH41,HGPH41E,274,10587,105.78984,105.78984,190
HGPH41,HGPH41F,282,10587,105.78984,105.78984,290
HGPH41,HGPH41G,266,10612,105.78984,105.78984,30
HGPH41,HGPH41H,274,10612,105.78984,105.78984,190
HGPH41,HGPH41I,282,10612,105.78984,105.78984,290
HGVY38,HGVY38A,418,10562,105.56705,9.76205,10
HGVY38,HGVY38B,410,10562,105.56705,9.76205,180
HGVY38,HGVY38C,426,10562,105.56705,9.76205,275
HGVY38,HGVY38D,418,10587,105.56705,9.76205,10
HGVY38,HGVY38E,410,10587,105.56705,9.76205,180
HGVY38,HGVY38F,426,10587,105.56705,9.76205,275
HGVY38,HGVY38G,418,10612,105.56705,9.76205,10
HGVY38,HGVY38H,410,10612,105.56705,9.76205,180
HGVY38,HGVY38I,426,10612,105.56705,9.76205,275
HGVY39,HGVY39A,416,10562,105.59109,9.83427,0
HGVY39,HGVY39B,408,10562,105.59109,9.83427,110
HGVY39,HGVY39C,424,10562,105.59109,9.83427,215
HGVY39,HGVY39D,416,10587,105.59109,9.83427,0
HGVY39,HGVY39E,408,10587,105.59109,9.83427,110
HGVY39,HGVY39F,424,10587,105.59109,9.83427,215
HGVY39,HGVY39G,416,10612,105.59109,9.83427,0
HGVY39,HGVY39H,408,10612,105.59109,9.83427,110
HGVY39,HGVY39I,424,10612,105.59109,9.83427,215
HGPH42,HGPH42A,192,10562,105.64882,105.64882,10
HGPH42,HGPH42B,200,10562,105.64882,105.64882,90
HGPH42,HGPH42C,208,10562,105.64882,105.64882,190
HGPH42,HGPH42D,192,10587,105.64882,105.64882,10
HGPH42,HGPH42E,200,10587,105.64882,105.64882,90
HGPH42,HGPH42F,208,10587,105.64882,105.64882,190
HGPH42,HGPH42G,192,10612,105.64882,105.64882,10
HGPH42,HGPH42H,200,10612,105.64882,105.64882,90
HGPH42,HGPH42I,208,10612,105.64882,105.64882,190
HGCT33,HGCT33A,431,10562,105.8537,9.947,50
HGCT33,HGCT33B,423,10562,105.8537,9.947,100
HGCT33,HGCT33C,415,10562,105.8537,9.947,250
HGCT33,HGCT33D,431,10587,105.8537,9.947,50
HGCT33,HGCT33E,423,10587,105.8537,9.947,100
HGCT33,HGCT33F,415,10587,105.8537,9.947,250
HGCT33,HGCT33G,431,10612,105.8537,9.947,50
HGCT33,HGCT33H,423,10612,105.8537,9.947,100
HGCT33,HGCT33I,415,10612,105.8537,9.947,250
HGCT34,HGCT34A,464,10562,105.8302,9.9691,50
HGCT34,HGCT34B,472,10562,105.8302,9.9691,160
HGCT34,HGCT34C,480,10562,105.8302,9.9691,290
HGCT34,HGCT34D,464,10587,105.8302,9.9691,50
HGCT34,HGCT34E,472,10587,105.8302,9.9691,160
HGCT34,HGCT34F,480,10587,105.8302,9.9691,290
HGCT34,HGCT34G,464,10612,105.8302,9.9691,50
HGCT34,HGCT34H,472,10612,105.8302,9.9691,160
HGCT34,HGCT34I,480,10612,105.8302,9.9691,290
HGNB25,HGNB25A,457,10562,105.8311,9.817,30
HGNB25,HGNB25B,465,10562,105.8311,9.817,160
HGNB25,HGNB25C,449,10562,105.8311,9.817,300
HGNB25,HGNB25D,457,10587,105.8311,9.817,30
HGNB25,HGNB25E,465,10587,105.8311,9.817,160
HGNB25,HGNB25F,449,10587,105.8311,9.817,300
HGNB25,HGNB25G,457,10612,105.8311,9.817,30
HGNB25,HGNB25H,465,10612,105.8311,9.817,160
HGNB25,HGNB25I,449,10612,105.8311,9.817,300
HGLM64,HGLM64A,59,10562,105.61224,9.70877,20
HGLM64,HGLM64B,51,10562,105.61224,9.70877,150
HGLM64,HGLM64C,43,10562,105.61224,9.70877,270
HGLM64,HGLM64D,59,10587,105.61224,9.70877,20
HGLM64,HGLM64E,51,10587,105.61224,9.70877,150
HGLM64,HGLM64F,43,10587,105.61224,9.70877,270
HGLM64,HGLM64G,59,10612,105.61224,9.70877,20
HGLM64,HGLM64H,51,10612,105.61224,9.70877,150
HGLM64,HGLM64I,43,10612,105.61224,9.70877,270
HGCA46,HGCA46A,314,10562,105.73274,9.9511,20
HGCA46,HGCA46B,322,10562,105.73274,9.9511,130
HGCA46,HGCA46C,330,10562,105.73274,9.9511,270
HGCA46,HGCA46D,314,10587,105.73274,9.9511,20
HGCA46,HGCA46E,322,10587,105.73274,9.9511,130
HGCA46,HGCA46F,330,10587,105.73274,9.9511,270
HGCA46,HGCA46G,314,10612,105.73274,9.9511,20
HGCA46,HGCA46H,322,10612,105.73274,9.9511,130
HGCA46,HGCA46I,330,10612,105.73274,9.9511,270
HGPH43,HGPH43B,204,10562,105.64888,105.64888,120
HGPH43,HGPH43C,212,10562,105.64888,105.64888,170
HGPH43,HGPH43D,196,10587,105.64888,105.64888,20
HGPH43,HGPH43E,204,10587,105.64888,105.64888,120
HGPH43,HGPH43F,212,10587,105.64888,105.64888,170
HGPH43,HGPH43G,196,10612,105.64888,105.64888,20
HGPH43,HGPH43H,204,10612,105.64888,105.64888,120
HGPH43,HGPH43I,212,10612,105.64888,105.64888,170
HGPH46,HGPH46D,216,10587,105.64992,105.64992,30
HGPH46,HGPH46E,224,10587,105.64992,105.64992,150
HGPH46,HGPH46F,232,10587,105.64992,105.64992,270
HGPH46,HGPH46G,216,10612,105.64992,105.64992,30
HGPH46,HGPH46H,224,10612,105.64992,105.64992,150
HGPH46,HGPH46I,232,10612,105.64992,105.64992,270
HGPH47,HGPH47B,228,10562,105.59619,105.59619,120
HGPH47,HGPH47C,236,10562,105.59619,105.59619,190
HGPH47,HGPH47D,220,10587,105.59619,105.59619,60
HGPH47,HGPH47E,228,10587,105.59619,105.59619,120
HGPH47,HGPH47F,236,10587,105.59619,105.59619,190
HGPH47,HGPH47G,220,10612,105.59619,105.59619,60
HGPH47,HGPH47H,228,10612,105.59619,105.59619,120
HGPH47,HGPH47I,236,10612,105.59619,105.59619,190
HGPH51,HGPH51B,345,10562,105.6533,105.6533,130
HGPH51,HGPH51C,353,10562,105.6533,105.6533,245
HGPH51,HGPH51D,337,10587,105.6533,105.6533,30
HGPH51,HGPH51E,345,10587,105.6533,105.6533,130
HGPH51,HGPH51F,353,10587,105.6533,105.6533,245
HGPH51,HGPH51G,337,10612,105.6533,105.6533,30
HGPH51,HGPH51H,345,10612,105.6533,105.6533,130
HGPH51,HGPH51I,353,10612,105.6533,105.6533,245
HGVY04,HGVY04D,292,10587,105.593673,105.593673,90
